Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
16637,37.254807,-79.963844,299,VA,12,Cornus,florida,flowering dogwood,Plantae,63543,500,Flowers or flower buds,2014,2,25,56,2456714,-9999,2014,5,8,128,2456786,-9999
16637,37.254807,-79.963844,299,VA,12,Cornus,florida,flowering dogwood,Plantae,63543,501,Open flowers,2014,4,8,98,2456756,4,2014,5,8,128,2456786,-9999
16754,32.264839,-90.377281,109,MS,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63750,371,Breaking leaf buds,2014,4,28,118,2456776,-9999,2014,5,10,130,2456788,145
16754,32.264839,-90.377281,109,MS,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63750,467,Increasing leaf size,2014,4,28,118,2456776,-9999,2014,5,10,130,2456788,145
16754,32.264839,-90.377281,109,MS,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63750,483,Leaves,2014,4,28,118,2456776,-9999,2014,5,10,130,2456788,145
11211,35.481522,-101.237213,1032,TX,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63862,371,Breaking leaf buds,2014,2,26,57,2456715,7,2014,5,22,142,2456800,3
11211,35.481522,-101.237213,1032,TX,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63862,498,Colored leaves,2014,3,10,69,2456727,3,2014,4,24,114,2456772,23
11211,35.481522,-101.237213,1032,TX,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63862,498,Colored leaves,2014,5,19,139,2456797,2,2014,5,19,139,2456797,3
11211,35.481522,-101.237213,1032,TX,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63863,371,Breaking leaf buds,2014,2,26,57,2456715,7,2014,5,22,142,2456800,3
11211,35.481522,-101.237213,1032,TX,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63863,498,Colored leaves,2014,3,13,72,2456730,3,2014,4,24,114,2456772,23
11211,35.481522,-101.237213,1032,TX,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63863,498,Colored leaves,2014,5,19,139,2456797,2,2014,5,19,139,2456797,3
6469,28.58346,-81.235138,16,FL,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63864,500,Flowers or flower buds,2014,2,12,43,2456701,-9999,2014,2,12,43,2456701,-9999
16810,34.839558,-84.289581,532,GA,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63987,371,Breaking leaf buds,2014,4,5,95,2456753,18,2014,4,29,119,2456777,4
16810,34.839558,-84.289581,532,GA,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63987,467,Increasing leaf size,2014,4,21,111,2456769,6,2014,5,3,123,2456781,-9999
16810,34.839558,-84.289581,532,GA,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,63987,483,Leaves,2014,4,15,105,2456763,3,2014,5,3,123,2456781,-9999
16658,32.528736,-92.07476,22,LA,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64002,371,Breaking leaf buds,2014,2,7,38,2456696,-9999,2014,3,30,89,2456747,-9999
16658,32.528736,-92.07476,22,LA,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64002,467,Increasing leaf size,2014,3,25,84,2456742,4,2014,3,30,89,2456747,-9999
16658,32.528736,-92.07476,22,LA,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64002,483,Leaves,2014,3,21,80,2456738,7,2014,3,30,89,2456747,-9999
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64005,371,Breaking leaf buds,2014,3,23,82,2456740,12,2014,4,26,116,2456774,60
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64005,467,Increasing leaf size,2014,4,6,96,2456754,12,2014,4,26,116,2456774,60
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64005,471,Falling leaves,2014,12,1,335,2456993,47,2014,12,1,335,2456993,-9999
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64005,483,Leaves,2014,3,25,84,2456742,2,2014,12,1,335,2456993,-9999
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64005,498,Colored leaves,2014,10,15,288,2456946,112,2014,12,1,335,2456993,-9999
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64006,371,Breaking leaf buds,2014,3,25,84,2456742,2,2014,4,26,116,2456774,60
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64006,467,Increasing leaf size,2014,4,6,96,2456754,12,2014,4,26,116,2456774,60
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64006,471,Falling leaves,2014,12,1,335,2456993,47,2014,12,1,335,2456993,-9999
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64006,483,Leaves,2014,4,6,96,2456754,12,2014,12,1,335,2456993,-9999
8730,32.592819,-80.273834,1,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64006,498,Colored leaves,2014,10,15,288,2456946,112,2014,12,1,335,2456993,-9999
9056,27.850279,-82.174721,31,FL,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64026,371,Breaking leaf buds,2014,2,14,45,2456703,-9999,2014,2,23,54,2456712,-9999
9056,27.850279,-82.174721,31,FL,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64026,467,Increasing leaf size,2014,2,14,45,2456703,-9999,2014,2,23,54,2456712,-9999
9056,27.850279,-82.174721,31,FL,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64027,371,Breaking leaf buds,2014,2,23,54,2456712,-9999,2014,2,23,54,2456712,-9999
9056,27.850279,-82.174721,31,FL,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64028,371,Breaking leaf buds,2014,2,23,54,2456712,-9999,2014,2,23,54,2456712,-9999
9056,27.850279,-82.174721,31,FL,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64029,371,Breaking leaf buds,2014,2,23,54,2456712,-9999,2014,2,23,54,2456712,-9999
16642,37.237389,-79.958565,358,VA,12,Cornus,florida,flowering dogwood,Plantae,64160,500,Flowers or flower buds,2014,2,26,57,2456715,-9999,2014,2,26,57,2456715,-9999
16642,37.237389,-79.958565,358,VA,12,Cornus,florida,flowering dogwood,Plantae,64161,500,Flowers or flower buds,2014,2,26,57,2456715,-9999,2014,2,26,57,2456715,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64166,371,Breaking leaf buds,2014,4,22,112,2456770,9,2014,4,22,112,2456770,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64166,471,Falling leaves,2014,2,25,56,2456714,-9999,2014,2,25,56,2456714,6
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64166,471,Falling leaves,2014,9,26,269,2456927,157,2014,9,26,269,2456927,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64166,483,Leaves,2014,2,25,56,2456714,-9999,2014,2,25,56,2456714,6
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64166,483,Leaves,2014,4,22,112,2456770,9,2014,9,26,269,2456927,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64166,498,Colored leaves,2014,2,25,56,2456714,-9999,2014,2,25,56,2456714,6
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64166,498,Colored leaves,2014,9,26,269,2456927,157,2014,9,26,269,2456927,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,371,Breaking leaf buds,2014,4,8,98,2456756,6,2014,4,8,98,2456756,5
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,371,Breaking leaf buds,2014,4,22,112,2456770,9,2014,4,22,112,2456770,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,467,Increasing leaf size,2014,4,8,98,2456756,6,2014,4,8,98,2456756,5
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,467,Increasing leaf size,2014,4,22,112,2456770,9,2014,4,22,112,2456770,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,483,Leaves,2014,4,8,98,2456756,6,2014,4,8,98,2456756,5
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,483,Leaves,2014,4,22,112,2456770,9,2014,4,22,112,2456770,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,498,Colored leaves,2014,4,8,98,2456756,6,2014,4,8,98,2456756,5
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,498,Colored leaves,2014,4,22,112,2456770,9,2014,4,22,112,2456770,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,500,Flowers or flower buds,2014,4,8,98,2456756,6,2014,4,8,98,2456756,5
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,500,Flowers or flower buds,2014,4,22,112,2456770,9,2014,4,22,112,2456770,-9999
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,501,Open flowers,2014,4,8,98,2456756,6,2014,4,8,98,2456756,5
11713,34.922466,-82.439514,311,SC,444,Cornus,florida-appalachianspring,Appalachian Spring dogwood,Plantae,64167,501,Open flowers,2014,4,22,112,2456770,9,2014,4,22,112,2456770,-9999
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,371,Breaking leaf buds,2014,4,15,105,2456763,1,2014,4,15,105,2456763,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,371,Breaking leaf buds,2014,4,18,108,2456766,2,2014,4,19,109,2456767,2
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,371,Breaking leaf buds,2014,4,24,114,2456772,3,2014,5,12,132,2456790,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,371,Breaking leaf buds,2014,7,19,200,2456858,4,2014,7,20,201,2456859,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,390,Ripe fruits,2014,6,29,180,2456838,4,2014,6,29,180,2456838,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,390,Ripe fruits,2014,8,1,213,2456871,8,2014,8,1,213,2456871,5
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,390,Ripe fruits,2014,8,29,241,2456899,3,2014,8,29,241,2456899,6
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,390,Ripe fruits,2014,9,8,251,2456909,4,2014,10,2,275,2456933,6
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,390,Ripe fruits,2014,10,14,287,2456945,6,2014,10,14,287,2456945,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,390,Ripe fruits,2014,10,31,304,2456962,13,2014,10,31,304,2456962,8
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,390,Ripe fruits,2014,11,12,316,2456974,4,2014,11,16,320,2456978,29
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,467,Increasing leaf size,2014,5,3,123,2456781,4,2014,5,23,143,2456801,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,467,Increasing leaf size,2014,5,29,149,2456807,3,2014,5,29,149,2456807,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,467,Increasing leaf size,2014,6,3,154,2456812,1,2014,6,3,154,2456812,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,467,Increasing leaf size,2014,6,10,161,2456819,3,2014,6,10,161,2456819,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,467,Increasing leaf size,2014,7,19,200,2456858,4,2014,7,20,201,2456859,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,471,Falling leaves,2014,6,1,152,2456810,3,2014,6,1,152,2456810,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,471,Falling leaves,2014,10,1,274,2456932,11,2014,11,8,312,2456970,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,483,Leaves,2014,5,3,123,2456781,4,2014,11,8,312,2456970,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,498,Colored leaves,2014,8,6,218,2456876,5,2014,11,8,312,2456970,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,4,10,100,2456758,1,2014,4,11,101,2456759,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,4,14,104,2456762,2,2014,4,15,105,2456763,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,4,18,108,2456766,2,2014,4,19,109,2456767,2
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,4,24,114,2456772,3,2014,4,28,118,2456776,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,5,3,123,2456781,4,2014,6,1,152,2456810,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,6,6,157,2456815,3,2014,6,7,158,2456816,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,6,14,165,2456823,4,2014,6,14,165,2456823,5
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,500,Flowers or flower buds,2014,6,22,173,2456831,3,2014,6,25,176,2456834,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,501,Open flowers,2014,5,14,134,2456792,1,2014,6,1,152,2456810,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,501,Open flowers,2014,6,6,157,2456815,3,2014,6,7,158,2456816,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,501,Open flowers,2014,6,14,165,2456823,4,2014,6,22,173,2456831,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,504,Recent fruit or seed drop,2014,9,18,261,2456919,6,2014,9,18,261,2456919,2
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,504,Recent fruit or seed drop,2014,9,30,273,2456931,10,2014,9,30,273,2456931,8
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,504,Recent fruit or seed drop,2014,10,14,287,2456945,6,2014,10,14,287,2456945,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,504,Recent fruit or seed drop,2014,10,31,304,2456962,13,2014,10,31,304,2456962,8
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,504,Recent fruit or seed drop,2014,11,12,316,2456974,4,2014,11,12,316,2456974,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,516,Fruits,2014,6,2,153,2456811,1,2014,6,2,153,2456811,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,516,Fruits,2014,6,6,157,2456815,3,2014,6,6,157,2456815,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,516,Fruits,2014,6,10,161,2456819,3,2014,6,10,161,2456819,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,516,Fruits,2014,6,19,170,2456828,5,2014,6,22,173,2456831,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,516,Fruits,2014,6,29,180,2456838,4,2014,10,2,275,2456933,6
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,516,Fruits,2014,10,14,287,2456945,6,2014,10,14,287,2456945,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64197,516,Fruits,2014,10,31,304,2456962,13,2014,11,16,320,2456978,29
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,371,Breaking leaf buds,2014,4,11,101,2456759,1,2014,4,11,101,2456759,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,371,Breaking leaf buds,2014,4,25,115,2456773,1,2014,4,28,118,2456776,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,371,Breaking leaf buds,2014,5,3,123,2456781,4,2014,5,18,138,2456796,2
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,371,Breaking leaf buds,2014,5,23,143,2456801,3,2014,5,23,143,2456801,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,371,Breaking leaf buds,2014,7,19,200,2456858,4,2014,7,20,201,2456859,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,390,Ripe fruits,2014,8,1,213,2456871,8,2014,8,1,213,2456871,5
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,390,Ripe fruits,2014,8,15,227,2456885,9,2014,8,15,227,2456885,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,390,Ripe fruits,2014,8,26,238,2456896,10,2014,10,2,275,2456933,6
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,467,Increasing leaf size,2014,5,12,132,2456790,1,2014,5,23,143,2456801,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,467,Increasing leaf size,2014,6,3,154,2456812,1,2014,6,3,154,2456812,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,467,Increasing leaf size,2014,6,10,161,2456819,3,2014,6,10,161,2456819,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,467,Increasing leaf size,2014,7,19,200,2456858,4,2014,7,20,201,2456859,4
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,471,Falling leaves,2014,8,26,238,2456896,10,2014,9,12,255,2456913,6
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,471,Falling leaves,2014,9,20,263,2456921,2,2014,10,31,304,2456962,12
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,483,Leaves,2014,5,11,131,2456789,4,2014,10,31,304,2456962,12
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,498,Colored leaves,2014,8,1,213,2456871,8,2014,10,31,304,2456962,12
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,4,10,100,2456758,1,2014,4,11,101,2456759,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,4,15,105,2456763,1,2014,4,15,105,2456763,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,4,19,109,2456767,1,2014,4,19,109,2456767,2
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,4,25,115,2456773,1,2014,4,28,118,2456776,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,5,3,123,2456781,4,2014,6,1,152,2456810,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,6,3,154,2456812,1,2014,6,7,158,2456816,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,6,14,165,2456823,4,2014,6,14,165,2456823,5
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,500,Flowers or flower buds,2014,6,22,173,2456831,3,2014,6,22,173,2456831,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,501,Open flowers,2014,5,5,125,2456783,1,2014,5,5,125,2456783,2
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,501,Open flowers,2014,5,14,134,2456792,1,2014,6,1,152,2456810,1
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,501,Open flowers,2014,6,7,158,2456816,4,2014,6,7,158,2456816,3
16876,41.745537,-74.119392,89,NY,12,Cornus,florida,flowering dogwood,Plantae,64198,501,Open flowers,2014,6,14,165,2456823,4,2014,6,14,165,2456823,5
